"Date","Temperature"
2051-10-11,27.4397914341518
2051-10-12,27.0742257254465
2051-10-13,27.6273132324219
2051-10-14,27.5190949939546
2051-10-15,27.354397437686
2051-10-16,27.4963986351377
2051-10-17,27.3361203148252
2051-10-18,27.1168805803572
2051-10-19,27.3077796572731
2051-10-20,27.2646641322545
2051-10-21,27.2144409179688
2051-10-22,27.5207400367374
2051-10-23,27.7054207938058
2051-10-24,27.2673467726935
2051-10-25,27.0915655226935
2051-10-26,27.145151483445
2051-10-27,27.1686456589472
2051-10-28,27.1478922526042
2051-10-29,27.0438825334822
2051-10-30,27.1805068243118
2051-10-31,27.789450218564
2051-11-01,27.8718200683594
2051-11-02,27.8473842075893
2051-11-03,28.1097263881139
2051-11-04,28.2300920758929
2051-11-05,27.7051911853609
2051-11-06,27.4521626790365
2051-11-07,27.6971403576079
2051-11-08,28.0077279227121
2051-11-09,27.5789268856957
2051-11-10,27.5198739188058
2051-11-11,27.7573428199405
2051-11-12,28.1374755859375
2051-11-13,28.193748546782
2051-11-14,27.9156810942151
2051-11-15,27.8835112072173
2051-11-16,27.7618855794271
2051-11-17,27.8815624418713
2051-11-18,27.6974600655692
2051-11-19,27.5076145717076
2051-11-20,27.5002554757255
2051-11-21,27.5320417131697
2051-11-22,27.3703959147136
2051-11-23,27.2776559012277
2051-11-24,27.3422398158482
2051-11-25,27.1782398042225
2051-11-26,27.2619640531994
2051-11-27,27.4958623976935
2051-11-28,27.5217979794457
2051-11-29,27.7891799200149
2051-11-30,28.0475606282552
2051-12-01,27.9924705868676
2051-12-02,28.2995050339472
2051-12-03,28.1821489606585
2051-12-04,28.1912446521578
2051-12-05,27.98230968657
2051-12-06,27.8978675478981
2051-12-07,27.2619146437872
2051-12-08,26.3381591796875
2051-12-09,26.3449907575335
2051-12-10,26.4197268531436
2051-12-11,27.004529389881
2051-12-12,27.3542928059896
2051-12-13,27.7474449521019
2051-12-14,27.925422014509
2051-12-15,28.0148617699033
2051-12-16,28.0085053943453
2051-12-17,28.062389264788
2051-12-18,28.0741763160343
2051-12-19,28.1323675246466
2051-12-20,28.1731724330357
2051-12-21,28.2390744163877
2051-12-22,28.3852114722843
2051-12-23,28.2700613839286
2051-12-24,28.2470569428943
2051-12-25,28.3924136207218
2051-12-26,28.5751121884301
2051-12-27,28.6438305082776
2051-12-28,28.438373093378
2051-12-29,28.2160903204056
2051-12-30,27.915419514974
2051-12-31,27.7987043108259
2052-01-01,27.5736168271019
2052-01-02,27.6228910900298
2052-01-03,27.71474609375
2052-01-04,27.3656467982701
2052-01-05,27.3459280831473
2052-01-06,27.604631405785
2052-01-07,27.4170238676526
2052-01-08,27.4309224446615
2052-01-09,27.6512012300037
2052-01-10,27.7290428524926
2052-01-11,27.7563357398624
2052-01-12,27.9555312383743
2052-01-13,26.9054853166853
2052-01-14,26.1400492350261
2052-01-15,26.560688999721
2052-01-16,26.5042721702939
2052-01-17,26.9182474772136
2052-01-18,26.7750880650112
2052-01-19,27.0698747907366
2052-01-20,27.1618169875372
2052-01-21,27.5927833193825
2052-01-22,27.5991280691965
2052-01-23,27.3064891996838
2052-01-24,27.2898978097098
2052-01-25,26.9489481608073
2052-01-26,27.0737403506325
2052-01-27,27.4845708937872
2052-01-28,27.6756487165179
2052-01-29,27.9686654227121
2052-01-30,28.0306161063058
2052-01-31,27.5749116443453
2052-02-01,27.8777782621838
2052-02-02,27.8660507928757
2052-02-03,27.9691973005022
2052-02-04,27.6879560198103
2052-02-05,27.4682614281064
2052-02-06,27.4457525344122
2052-02-07,27.6141180129279
2052-02-08,27.606577264695
2052-02-09,27.7681213378906
2052-02-10,27.8897367931548
2052-02-11,28.2075977143787
2052-02-12,28.4174394880022
2052-02-13,28.3042890276228
2052-02-14,28.5744102841332
2052-02-15,28.8647283644904
2052-02-16,28.7166280110677
2052-02-17,29.2345636276972
2052-02-18,28.6518275669643
2052-02-19,28.4810148693267
2052-02-20,28.0322277250744
2052-02-21,26.3806919642857
2052-02-22,26.8861008417039
2052-02-23,26.8405889601935
2052-02-24,26.9055608840216
2052-02-25,26.8992553710938
2052-02-26,26.7249011811756
2052-02-27,26.8306097121466
2052-02-28,27.2982988630022
2052-02-29,27.3442496163505
2052-03-01,27.3877938406808
2052-03-02,27.5379592168899
2052-03-03,27.1692603701637
2052-03-04,27.4165137881325
2052-03-05,27.4630211239769
2052-03-06,27.775047374907
2052-03-07,27.8668021065848
2052-03-08,27.8949582054502
2052-03-09,27.816317313058
2052-03-10,27.9762279692151
2052-03-11,28.1016508556548
2052-03-12,27.8001386369978
2052-03-13,27.7886858258929
2052-03-14,27.7362638927642
2052-03-15,27.8632431756882
2052-03-16,27.7431070963542
2052-03-17,27.7244826543899
2052-03-18,27.2930498395647
2052-03-19,26.0400809151786
2052-03-20,27.5527805873326
2052-03-21,27.6514569963728
2052-03-22,28.0080868675595
2052-03-23,27.5510018484933
2052-03-24,27.8973153250558
2052-03-25,27.0331548781622
2052-03-26,26.8774091448103
2052-03-27,26.6005638485863
2052-03-28,25.6802844819568
2052-03-29,26.5787336077009
2052-03-30,27.3503807431176
2052-03-31,27.6620872860863
2052-04-01,27.76943359375
2052-04-02,27.7306922549294
2052-04-03,27.8016775948661
2052-04-04,27.8942911783855
2052-04-05,27.5463617234003
2052-04-06,27.4126453218006
2052-04-07,27.6098775227865
2052-04-08,27.8410016741072
2052-04-09,27.8734098888579
2052-04-10,27.6242120651972
2052-04-11,26.9233424595424
2052-04-12,27.6749075753348
2052-04-13,27.6931832449777
2052-04-14,27.6483543759301
2052-04-15,27.7991286504837
2052-04-16,27.7853623163132
2052-04-17,27.805314999535
2052-04-18,27.7544392903646
2052-04-19,27.6139378138951
2052-04-20,27.5844098772322
2052-04-21,27.0550592331659
2052-04-22,27.2792689732143
2052-04-23,27.4971804664249
2052-04-24,27.7204107375372
2052-04-25,27.5433259509859
2052-04-26,27.4204156784784
2052-04-27,26.949356515067
2052-04-28,27.1556277320499
2052-04-29,27.3788565499442
2052-04-30,27.5424205961682
2052-05-01,27.6081976027716
2052-05-02,27.7396062941779
2052-05-03,27.9433721633185
2052-05-04,28.0566723051526
2052-05-05,27.9454095749628
2052-05-06,27.7378043038505
2052-05-07,27.617332531157
2052-05-08,27.6056762695313
2052-05-09,27.5932163783482
2052-05-10,27.669814046224
2052-05-11,27.8745259602865
2052-05-12,27.9054475330171
2052-05-13,27.9267357235863
2052-05-14,27.8791079566593
2052-05-15,27.8091558547247
2052-05-16,27.7972118559338
2052-05-17,27.8806193033855
2052-05-18,27.9539588564919
2052-05-19,28.0863397507441
2052-05-20,28.2951279413132
2052-05-21,28.0616931733631
2052-05-22,27.6107915969122
2052-05-23,27.7990327380953
2052-05-24,27.9034101213728
2052-05-25,27.5481898716518
2052-05-26,27.5846903483073
2052-05-27,27.860262625558
2052-05-28,28.0683169410343
2052-05-29,28.0596949986049
2052-05-30,27.9438052222843
2052-05-31,27.762844703311
2052-06-01,27.647850109282
2052-06-02,27.5792960030692
2052-06-03,27.3696518670945
2052-06-04,27.5382949102493
2052-06-05,27.8020699637277
2052-06-06,27.7047595796131
2052-06-07,27.7871686662947
2052-06-08,27.542127046131
2052-06-09,27.0893827892485
2052-06-10,26.4378034319197
2052-06-11,26.7160656156994
2052-06-12,26.930790201823
2052-06-13,27.455207170759
2052-06-14,27.7743541899182
2052-06-15,27.8041407993862
2052-06-16,27.7676345098587
2052-06-17,27.9565441313244
2052-06-18,27.8317606608073
2052-06-19,27.7013387044271
2052-06-20,27.4803289504279
2052-06-21,27.8339579264323
2052-06-22,27.8750229608445
2052-06-23,27.0756397065662
2052-06-24,27.6558210100447
2052-06-25,27.9216596330916
2052-06-26,27.7368277413505
2052-06-27,27.7770702543713
2052-06-28,27.5258931477865
2052-06-29,27.3190333775112
2052-06-30,27.0681701660156
2052-07-01,26.8443687802269
2052-07-02,27.0053054082962
2052-07-03,27.1269673665365
2052-07-04,27.640037609282
2052-07-05,27.2868954613095
2052-07-06,26.9210986909412
2052-07-07,26.5805370512463
2052-07-08,26.4651544480097
2052-07-09,25.5542018345424
2052-07-10,25.5936160132999
2052-07-11,25.7702430361794
2052-07-12,26.24012218657
2052-07-13,26.1525774274554
2052-07-14,26.17909429641
2052-07-15,26.3584853399368
2052-07-16,26.250381905692
2052-07-17,26.3268676757813
2052-07-18,26.207417515346
2052-07-19,25.5331795828683
2052-07-20,25.0317045665923
2052-07-21,25.3319553920201
2052-07-22,25.413710530599
2052-07-23,25.935696265811
2052-07-24,26.5527558826265
2052-07-25,26.5337666829427
2052-07-26,26.7631426130022
2052-07-27,26.9785196940105
2052-07-28,26.432509358724
2052-07-29,26.0300566173735
2052-07-30,25.952527436756
2052-07-31,26.0215189615886
2052-08-01,25.9714526948475
2052-08-02,26.0683823358445
2052-08-03,26.452040608724
2052-08-04,26.374162655785
2052-08-05,26.7283859979539
2052-08-06,26.5050830659412
2052-08-07,26.4148440406436
2052-08-08,26.3228277297247
2052-08-09,26.8147957938058
2052-08-10,27.0042489188058
2052-08-11,26.6884908040365
2052-08-12,26.1841311500186
2052-08-13,25.9400995163691
2052-08-14,26.0939691452753
2052-08-15,26.3885466076079
2052-08-16,26.7055951799666
2052-08-17,26.6793805803572
2052-08-18,26.5276457287017
2052-08-19,26.752346656436
2052-08-20,26.7846153622582
2052-08-21,26.9625299362909
2052-08-22,27.0700433640253
2052-08-23,26.8077912830171
2052-08-24,26.7803298223587
2052-08-25,26.5282604399182
2052-08-26,26.95106695266
2052-08-27,27.0432983398438
2052-08-28,27.0520452590216
2052-08-29,27.3287990025112
2052-08-30,27.7278671991257
2052-08-31,27.3800307500931
2052-09-01,27.6556640625
2052-09-02,27.5565022786458
2052-09-03,27.2881931849889
2052-09-04,27.0537702287947
2052-09-05,27.0171302432106
2052-09-06,27.1197768438431
2052-09-07,27.0812578473772
2052-09-08,27.1115298316593
2052-09-09,27.1146949404762
2052-09-10,26.9980785551526
2052-09-11,26.9547682989212
2052-09-12,27.2480436779204
2052-09-13,27.0474312918527
2052-09-14,27.0165896461124
2052-09-15,26.9841451009115
2052-09-16,27.4353576660156
2052-09-17,27.665188453311
2052-09-18,27.6669250488281
2052-09-19,27.1276678176154
2052-09-20,27.3838672456287
2052-09-21,27.3427760532924
2052-09-22,27.4287033807664
2052-09-23,27.3251790364583
2052-09-24,27.2751723516556
2052-09-25,27.2339416503906
2052-09-26,27.2858258928572
2052-09-27,27.3451869419643
2052-09-28,27.5781871977307
2052-09-29,27.8994515555246
2052-09-30,27.6821925571987
2052-10-01,27.3110348656064
2052-10-02,27.7321047828311
2052-10-03,27.6109412783669
2052-10-04,27.5305129278274
2052-10-05,27.5042314801897
2052-10-06,27.8122090657552
2052-10-07,27.813127499535
2052-10-08,28.0701857793899
2052-10-09,28.1399286179316
2052-10-10,27.8174290248326
2052-10-11,28.0791942778088
2052-10-12,27.8581874302456
2052-10-13,27.8473653157552
2052-10-14,28.0404616582962
2052-10-15,27.6843389601935
2052-10-16,28.4942565917969
2052-10-17,28.1015331449963
2052-10-18,28.1324387323289
2052-10-19,27.9224821544829
2052-10-20,28.0818638392857
2052-10-21,28.1767211914063
2052-10-22,28.425445265997
2052-10-23,28.4281453450521
2052-10-24,28.2939871651786
2052-10-25,28.1024588448661
2052-10-26,28.0955051967076
2052-10-27,28.3281232561384
2052-10-28,28.5323032924107
2052-10-29,28.5781770252046
2052-10-30,28.4183157784598
2052-10-31,28.5892171223958
2052-11-01,28.3319960821243
2052-11-02,28.2418180919829
2052-11-03,28.4115336100261
2052-11-04,28.5296075730097
2052-11-05,28.6619027273996
2052-11-06,29.1037638346355
2052-11-07,29.0210815429688
2052-11-08,28.6035661969866
2052-11-09,28.326800827753
2052-11-10,28.2528654552642
2052-11-11,28.3069019135975
2052-11-12,28.2316339401972
2052-11-13,28.1168558756511
2052-11-14,28.0703005836124
2052-11-15,28.2810913085938
2052-11-16,28.5674813406808
2052-11-17,28.5219302222843
2052-11-18,28.4793756394159
2052-11-19,28.4935299827939
2052-11-20,28.4090922037761
2052-11-21,28.4303600492932
2052-11-22,28.2918727329799
2052-11-23,28.6177757626488
2052-11-24,28.6077064150856
2052-11-25,27.9817342122396
2052-11-26,26.834125046503
2052-11-27,27.2215355282738
2052-11-28,27.4417445591518
2052-11-29,27.7310846237909
2052-11-30,28.0610610235306
2052-12-01,28.1481363932292
2052-12-02,27.8914733886719
2052-12-03,27.3666291736421
2052-12-04,27.853409249442
2052-12-05,28.0665251232329
2052-12-06,28.0586501348587
2052-12-07,27.6894804454985
2052-12-08,27.1854870024182
2052-12-09,26.8870091029576
2052-12-10,26.9082943870908
2052-12-11,26.8954784574963
2052-12-12,26.7720246814546
2052-12-13,26.5285728817894
2052-12-14,26.4372977120536
2052-12-15,26.0539533342634
2052-12-16,26.6688069661458
2052-12-17,26.4950529552642
2052-12-18,26.75818859282
2052-12-19,26.921775890532
2052-12-20,27.2242835635231
2052-12-21,27.2089317685082
2052-12-22,27.1445992606027
2052-12-23,27.2632675897507
2052-12-24,27.2136561802456
2052-12-25,27.2364789690291
2052-12-26,27.3608889625186
2052-12-27,27.4493666875931
2052-12-28,27.1991443452381
2052-12-29,27.1157194591704
2052-12-30,27.0439668201265
2052-12-31,27.3171165829613
2053-01-01,27.5297412690662
2053-01-02,27.0322204589844
2053-01-03,26.2925891694568
2053-01-04,26.1231715611049
2053-01-05,26.6375642322359
2053-01-06,27.0115353538877
2053-01-07,26.7690949939546
2053-01-08,26.6339079357329
2053-01-09,27.0985656738281
2053-01-10,27.6264892578125
2053-01-11,27.7433149065291
2053-01-12,27.8812601725261
2053-01-13,27.8549365815662
2053-01-14,27.9336254301526
2053-01-15,27.8506931849889
2053-01-16,27.7858767554874
2053-01-17,27.4754316057478
2053-01-18,27.0076741536458
2053-01-19,27.1086045038132
2053-01-20,27.0942743210566
2053-01-21,27.4798363095238
2053-01-22,27.6818888346355
2053-01-23,27.6663045247396
2053-01-24,27.3215358189174
2053-01-25,27.6109311058408
2053-01-26,27.8362976074219
2053-01-27,28.1292111351377
2053-01-28,27.9436235700335
2053-01-29,27.3964085170201
2053-01-30,27.3556777227493
2053-01-31,27.4742021833147
2053-02-01,27.5352300734747
2053-02-02,27.359015764509
2053-02-03,26.8281857445127
2053-02-04,26.3988513764881
2053-02-05,26.6054800851005
2053-02-06,27.1669918968564
2053-02-07,27.6630638485863
2053-02-08,27.7793518066406
2053-02-09,27.7430082775298
2053-02-10,27.6874750046503
2053-02-11,27.0565575009301
2053-02-12,25.4536812918527
2053-02-13,26.6744105747768
2053-02-14,26.9989272344681
2053-02-15,27.2285879952567
2053-02-16,27.0310142880394
2053-02-17,26.9614981515067
2053-02-18,26.7936471121652
2053-02-19,25.582183547247
2053-02-20,26.0680219377791
2053-02-21,26.8254348028274
2053-02-22,26.4841872442337
2053-02-23,26.689090983073
2053-02-24,26.7598205566406
2053-02-25,26.8415233793713
2053-02-26,26.8461271740142
2053-02-27,26.987212844122
2053-02-28,27.3569463820685
2053-03-01,27.5560764857701
2053-03-02,27.6181419735863
2053-03-03,27.3943812779018
2053-03-04,27.1643092564174
2053-03-05,27.0852018810454
2053-03-06,27.0876650855655
2053-03-07,26.4231375558036
2053-03-08,26.5170735677083
2053-03-09,26.789929780506
2053-03-10,26.9162449428014
2053-03-11,27.0888349260603
2053-03-12,27.04384039016
2053-03-13,27.4708714076451
2053-03-14,27.3337195986794
2053-03-15,26.7012515113468
2053-03-16,26.9200974237351
2053-03-17,26.8857535226005
2053-03-18,27.0899321056548
2053-03-19,27.0770725795201
2053-03-20,27.2330580938431
2053-03-21,27.4690810430618
2053-03-22,27.5227934337798
2053-03-23,27.2516738164993
2053-03-24,27.1503452845982
2053-03-25,26.9788423084078
2053-03-26,26.4682425362723
2053-03-27,26.2842084612166
2053-03-28,25.2093502952939
2053-03-29,25.5757864815848
2053-03-30,26.5870053245908
2053-03-31,26.5053228469122
2053-04-01,26.7159188406808
2053-04-02,26.7814778645833
2053-04-03,26.7889096214658
2053-04-04,27.1685497465588
2053-04-05,27.3633696056548
2053-04-06,27.6696527390253
2053-04-07,27.7998596191406
2053-04-08,27.7373349144345
2053-04-09,27.766974748884
2053-04-10,27.8821902320499
2053-04-11,27.897101702009
2053-04-12,27.7752261207218
2053-04-13,27.8233726864769
2053-04-14,27.8380937848772
2053-04-15,28.0779590425037
2053-04-16,27.285308547247
2053-04-17,27.1703851609003
2053-04-18,26.8492385137649
2053-04-19,26.6230233328683
2053-04-20,26.6226760137649
2053-04-21,26.3575334821429
2053-04-22,26.0424423944382
2053-04-23,26.1431765601749
2053-04-24,25.9583504813058
2053-04-25,26.4743126278832
2053-04-26,26.637344796317
2053-04-27,26.981324404762
2053-04-28,27.0808727446057
2053-04-29,27.0264758882068
2053-04-30,27.0529840378534
2053-05-01,26.9891136532738
2053-05-02,26.9512384323847
2053-05-03,26.9797636486235
2053-05-04,27.1415634881882
2053-05-05,27.5600292387463
2053-05-06,27.5467104957218
2053-05-07,27.3960844494048
2053-05-08,26.791659109933
2053-05-09,26.3469424293155
2053-05-10,27.0071262904576
2053-05-11,27.3615705217634
2053-05-12,27.4676161993118
2053-05-13,27.2355212983631
2053-05-14,27.1265837169829
2053-05-15,27.3126188732329
2053-05-16,27.1774318150112
2053-05-17,27.0220566522507
2053-05-18,26.8913513183594
2053-05-19,26.9451596214658
2053-05-20,26.918123953683
2053-05-21,27.0756905691965
2053-05-22,27.0461698986235
2053-05-23,27.3187151227679
2053-05-24,27.4472740536644
2053-05-25,27.4152146112351
2053-05-26,27.2226356143044
2053-05-27,27.10682140532
2053-05-28,27.114638264974
2053-05-29,26.797986421131
2053-05-30,26.8029215494792
2053-05-31,27.0767644973029
2053-06-01,26.8163594563802
2053-06-02,26.6189412434896
2053-06-03,26.1430428641183
2053-06-04,26.4539603097098
2053-06-05,26.5907430013021
2053-06-06,26.9007027762277
2053-06-07,26.9789905366443
2053-06-08,26.846326264881
2053-06-09,26.4999837239583
2053-06-10,26.0570806594122
2053-06-11,25.8811453683036
2053-06-12,25.7836678641183
2053-06-13,25.8919602167039
2053-06-14,25.3287902832031
2053-06-15,24.1706452869234
2053-06-16,24.0132792154948
2053-06-17,24.6894673665365
2053-06-18,24.8536344982329
2053-06-19,24.800921921503
2053-06-20,25.1669875372024
2053-06-21,25.4092767624628
2053-06-22,25.5954470679874
2053-06-23,25.6671924409412
2053-06-24,25.8565583728609
2053-06-25,25.6462486630394
2053-06-26,25.2663193475632
2053-06-27,25.4444170270647
2053-06-28,25.5002845400856
2053-06-29,25.774319312686
2053-06-30,25.8562895275298
2053-07-01,25.8662193661644
2053-07-02,25.7039821079799
2053-07-03,25.6404822939919
2053-07-04,25.5751615978423
2053-07-05,25.3034185500372
2053-07-06,25.5606715611049
2053-07-07,25.919819859096
2053-07-08,25.930803280785
2053-07-09,25.9313802083333
2053-07-10,26.0844476609003
2053-07-11,26.0366324288505
2053-07-12,26.0807405017671
2053-07-13,26.2255871000744
2053-07-14,26.2033804757255
2053-07-15,26.3218046642485
2053-07-16,25.8013942173549
2053-07-17,25.9220418294271
2053-07-18,25.4044535319011
2053-07-19,25.4188316708519
2053-07-20,25.5850071498326
2053-07-21,25.6990774972098
2053-07-22,24.8794698079427
2053-07-23,26.0300188337054
2053-07-24,26.2333981468564
2053-07-25,26.0944893973215
2053-07-26,25.7784508114769
